 MJD, Altitude, Latitude, Longitude, SPS, Alpha
 31844.18680556, 2.634586E+03, -5.049529E-01, 337.091706, 137.156874, 90.000000
 31844.18750000, 2.611557E+03, -1.681556E+00, 337.431017, 137.738430, 90.000000
 31844.18819444, 2.587385E+03, -2.867315E+00, 337.775619, 138.297725, 90.000000
 31844.18888889, 2.562075E+03, -4.062658E+00, 338.126311, 138.833220, 90.000000
 31844.18958333, 2.535630E+03, -5.268024E+00, 338.483935, 139.343267, 90.000000
 31844.19027778, 2.508054E+03, -6.483861E+00, 338.849375, 139.826107, 90.000000
 31844.19097222, 2.479352E+03, -7.710623E+00, 339.223569, 140.279870, 90.000000
 31844.19166667, 2.449529E+03, -8.948774E+00, 339.607514, 140.702574, 90.000000
 31844.19236111, 2.418591E+03, -1.019878E+01, 340.002273, 141.092137, 90.000000
 31844.19305556, 2.386544E+03, -1.146113E+01, 340.408984, 141.446372, 90.000000
 31844.19375000, 2.353395E+03, -1.273630E+01, 340.828873, 141.763004, 90.000000
 31844.19444444, 2.319152E+03, -1.402477E+01, 341.263262, 142.039676, 90.000000
 31844.19513889, 2.283825E+03, -1.532704E+01, 341.713584, 142.273965, 90.000000
 31844.19583333, 2.247421E+03, -1.664360E+01, 342.181395, 142.463396, 90.000000
 31844.19652778, 2.209952E+03, -1.797493E+01, 342.668395, 142.605462, 90.000000
 31844.19722222, 2.171430E+03, -1.932152E+01, 343.176446, 142.697643, 90.000000
 31844.19791667, 2.131867E+03, -2.068383E+01, 343.707590, 142.737428, 90.000000
 31844.19861111, 2.091277E+03, -2.206232E+01, 344.264084, 142.722342, 90.000000
 31844.19930556, 2.049675E+03, -2.345744E+01, 344.848421, 142.649963, 90.000000
 31844.20000000, 2.007080E+03, -2.486959E+01, 345.463372, 142.517950, 90.000000
 31844.20069444, 1.963509E+03, -2.629914E+01, 346.112023, 142.324062, 90.000000
 31844.20138889, 1.918982E+03, -2.774642E+01, 346.797826, 142.066179, 90.000000
 31844.20208333, 1.873523E+03, -2.921168E+01, 347.524653, 141.742315, 90.000000
 31844.20277778, 1.827155E+03, -3.069511E+01, 348.296866, 141.350629, 90.000000
 31844.20347222, 1.779906E+03, -3.219678E+01, 349.119394, 140.889438, 90.000000
 31844.20416667, 1.731805E+03, -3.371664E+01, 349.997825, 140.357210, 90.000000
 31844.20486111, 1.682883E+03, -3.525448E+01, 350.938521, 139.752573, 90.000000
 31844.20555556, 1.633175E+03, -3.680991E+01, 351.948747, 139.074295, 90.000000
 31844.20625000, 1.582719E+03, -3.838225E+01, 353.036828, 138.321286, 90.000000
 31844.20694444, 1.531556E+03, -3.997054E+01, 354.212335, 137.492574, 90.000000
 31844.20763889, 1.479730E+03, -4.157342E+01, 355.486301, 136.587293, 90.000000
 31844.20833333, 1.427290E+03, -4.318903E+01, 356.871482, 135.604668, 90.000000
 31844.20902778, 1.374287E+03, -4.481493E+01, 358.382655, 134.543989, 90.000000
 31844.20972222, 1.320777E+03, -4.644789E+01,  0.036958, 133.404602, 90.000000
 31844.21041667, 1.266821E+03, -4.808375E+01,  1.854273, 132.185887, 90.000000
 31844.21111111, 1.212483E+03, -4.971714E+01,  3.857640, 130.887250, 90.000000
 31844.21180556, 1.157834E+03, -5.134121E+01,  6.073650, 129.508107, 90.000000
 31844.21250000, 1.102948E+03, -5.294726E+01,  8.532797, 128.047886, 90.000000
 31844.21319444, 1.047906E+03, -5.452431E+01, 11.269640, 126.506017, 90.000000
 31844.21388889, 9.927933E+02, -5.605856E+01, 14.322614, 124.881944, 90.000000
 31844.21458333, 9.377024E+02, -5.753282E+01, 17.733208, 123.175129, 90.000000
 31844.21527778, 8.827319E+02, -5.892592E+01, 21.544058, 121.385073, 90.000000
 31844.21597222, 8.279875E+02, -6.021219E+01, 25.795437, 119.511331, 90.000000
 31844.21666667, 7.735824E+02, -6.136119E+01, 30.519546, 117.553547, 90.000000
 31844.21736111, 7.196382E+02, -6.233788E+01, 35.732288, 115.511488, 90.000000
