 MJD, Altitude, Latitude, Longitude, SPS, Alpha
 31844.04583333, 5.286408E+03, 4.649583E+01, 352.808802, 98.668111, 90.000000
 31844.04652778, 5.358858E+03, 4.598133E+01, 353.281562, 99.250900, 90.000000
 31844.04722222, 5.430628E+03, 4.547095E+01, 353.729730, 99.823645, 90.000000
 31844.04791667, 5.501720E+03, 4.496476E+01, 354.154660, 100.386658, 90.000000
 31844.04861111, 5.572134E+03, 4.446281E+01, 354.557611, 100.940239, 90.000000
 31844.04930556, 5.641871E+03, 4.396514E+01, 354.939762, 101.484676, 90.000000
 31844.05000000, 5.710931E+03, 4.347178E+01, 355.302210, 102.020247, 90.000000
 31844.05069444, 5.779317E+03, 4.298273E+01, 355.645981, 102.547215, 90.000000
 31844.05138889, 5.847029E+03, 4.249798E+01, 355.972035, 103.065837, 90.000000
 31844.05208333, 5.914070E+03, 4.201754E+01, 356.281271, 103.576357, 90.000000
 31844.05277778, 5.980440E+03, 4.154137E+01, 356.574527, 104.079011, 90.000000
 31844.05347222, 6.046141E+03, 4.106946E+01, 356.852593, 104.574024, 90.000000
 31844.05416667, 6.111176E+03, 4.060177E+01, 357.116206, 105.061616, 90.000000
 31844.05486111, 6.175546E+03, 4.013825E+01, 357.366059, 105.541994, 90.000000
 31844.05555556, 6.239254E+03, 3.967888E+01, 357.602804, 106.015361, 90.000000
 31844.05625000, 6.302301E+03, 3.922360E+01, 357.827052, 106.481910, 90.000000
 31844.05694444, 6.364689E+03, 3.877236E+01, 358.039378, 106.941829, 90.000000
 31844.05763889, 6.426422E+03, 3.832511E+01, 358.240325, 107.395296, 90.000000
 31844.05833333, 6.487500E+03, 3.788180E+01, 358.430403, 107.842485, 90.000000
 31844.05902778, 6.547927E+03, 3.744236E+01, 358.610092, 108.283563, 90.000000
 31844.05972222, 6.607705E+03, 3.700674E+01, 358.779846, 108.718691, 90.000000
 31844.06041667, 6.666835E+03, 3.657488E+01, 358.940094, 109.148024, 90.000000
 31844.06111111, 6.725322E+03, 3.614672E+01, 359.091241, 109.571711, 90.000000
 31844.06180556, 6.783166E+03, 3.572220E+01, 359.233670, 109.989896, 90.000000
 31844.06250000, 6.840371E+03, 3.530125E+01, 359.367742, 110.402720, 90.000000
