MJD, Altitude, Latitude, Longitude, SPS, Alpha
 31844.17222222, 2.730092E+03, 3.300459E+01, 322.990695, 112.735399, 90.000000
 31844.17291667, 2.747199E+03, 3.191143E+01, 323.579825, 113.723559, 90.000000
 31844.17361111, 2.763338E+03, 3.081881E+01, 324.145201, 114.700919, 90.000000
 31844.17430556, 2.778507E+03, 2.972676E+01, 324.688552, 115.667584, 90.000000
 31844.17500000, 2.792703E+03, 2.863526E+01, 325.211484, 116.623636, 90.000000
 31844.17569444, 2.805923E+03, 2.754429E+01, 325.715489, 117.569141, 90.000000
 31844.17638889, 2.818165E+03, 2.645380E+01, 326.201955, 118.504139, 90.000000
 31844.17708333, 2.829427E+03, 2.536370E+01, 326.672181, 119.428649, 90.000000
 31844.17777778, 2.839707E+03, 2.427391E+01, 327.127379, 120.342668, 90.000000
 31844.17847222, 2.849004E+03, 2.318432E+01, 327.568688, 121.246164, 90.000000
 31844.17916667, 2.857315E+03, 2.209480E+01, 327.997178, 122.139083, 90.000000
 31844.17986111, 2.864641E+03, 2.100521E+01, 328.413856, 123.021341, 90.000000
 31844.18055556, 2.870978E+03, 1.991541E+01, 328.819676, 123.892827, 90.000000
 31844.18125000, 2.876327E+03, 1.882523E+01, 329.215541, 124.753399, 90.000000
 31844.18194444, 2.880687E+03, 1.773450E+01, 329.602308, 125.602882, 90.000000
 31844.18263889, 2.884056E+03, 1.664305E+01, 329.980797, 126.441069, 90.000000
 31844.18333333, 2.886435E+03, 1.555068E+01, 330.351789, 127.267716, 90.000000
 31844.18402778, 2.887823E+03, 1.445721E+01, 330.716035, 128.082543, 90.000000
 31844.18472222, 2.888219E+03, 1.336243E+01, 331.074257, 128.885228, 90.000000
 31844.18541667, 2.887624E+03, 1.226613E+01, 331.427155, 129.675410, 90.000000
 31844.18611111, 2.886038E+03, 1.116811E+01, 331.775406, 130.452680, 90.000000
 31844.18680556, 2.883460E+03, 1.006813E+01, 332.119668, 131.216586, 90.000000
 31844.18750000, 2.879892E+03, 8.965976E+00, 332.460587, 131.966624, 90.000000
 31844.18819444, 2.875333E+03, 7.861421E+00, 332.798795, 132.702238, 90.000000
 31844.18888889, 2.869784E+03, 6.754230E+00, 333.134916, 133.422819, 90.000000
 31844.18958333, 2.863246E+03, 5.644162E+00, 333.469566, 134.127700, 90.000000
 31844.19027778, 2.855719E+03, 4.530978E+00, 333.803359, 134.816154, 90.000000
 31844.19097222, 2.847206E+03, 3.414431E+00, 334.136907, 135.487391, 90.000000
 31844.19166667, 2.837707E+03, 2.294271E+00, 334.470824, 136.140556, 90.000000
 31844.19236111, 2.827224E+03, 1.170245E+00, 334.805728, 136.774729, 90.000000
 31844.19305556, 2.815758E+03, 4.209644E-02, 335.142246, 137.388918, 90.000000
 31844.19375000, 2.803311E+03, -1.090433E+00, 335.481012, 137.982063, 90.000000
 31844.19444444, 2.789886E+03, -2.227605E+00, 335.822676, 138.553032, 90.000000
 31844.19513889, 2.775484E+03, -3.369685E+00, 336.167903, 139.100619, 90.000000
 31844.19583333, 2.760109E+03, -4.516940E+00, 336.517376, 139.623550, 90.000000
 31844.19652778, 2.743763E+03, -5.669636E+00, 336.871805, 140.120478, 90.000000
 31844.19722222, 2.726448E+03, -6.828044E+00, 337.231923, 140.589992, 90.000000
 31844.19791667, 2.708169E+03, -7.992434E+00, 337.598497, 141.030614, 90.000000
 31844.19861111, 2.688930E+03, -9.163077E+00, 337.972325, 141.440807, 90.000000
 31844.19930556, 2.668733E+03, -1.034024E+01, 338.354250, 141.818984, 90.000000
 31844.20000000, 2.647585E+03, -1.152420E+01, 338.745158, 142.163512, 90.000000
 31844.20069444, 2.625488E+03, -1.271522E+01, 339.145985, 142.472721, 90.000000
 31844.20138889, 2.602450E+03, -1.391357E+01, 339.557726, 142.744919, 90.000000
 31844.20208333, 2.578474E+03, -1.511949E+01, 339.981442, 142.978401, 90.000000
 31844.20277778, 2.553568E+03, -1.633326E+01, 340.418264, 143.171466, 90.000000
 31844.20347222, 2.527738E+03, -1.755511E+01, 340.869404, 143.322428, 90.000000
 31844.20416667, 2.500992E+03, -1.878528E+01, 341.336167, 143.429633, 90.000000
 31844.20486111, 2.473336E+03, -2.002400E+01, 341.819960, 143.491477, 90.000000
 31844.20555556, 2.444779E+03, -2.127148E+01, 342.322303, 143.506421, 90.000000
 31844.20625000, 2.415331E+03, -2.252792E+01, 342.844846, 143.473005, 90.000000
 31844.20694444, 2.385001E+03, -2.379347E+01, 343.389384, 143.389861, 90.000000
 31844.20763889, 2.353799E+03, -2.506829E+01, 343.957874, 143.255729, 90.000000
 31844.20833333, 2.321738E+03, -2.635250E+01, 344.552457, 143.069467, 90.000000
 31844.20902778, 2.288828E+03, -2.764616E+01, 345.175481, 142.830053, 90.000000
 31844.20972222, 2.255084E+03, -2.894932E+01, 345.829525, 142.536599, 90.000000
